postcode,ladcd,inferred_postcode_dist_m,price_pcm,bedrooms,bathrooms,property_type,lat,lon,first_seen,last_seen,furnished,floor_area_sqm
SW3 4BP,E09000020,28.396313422833675,2450.0,1,1,flat,51.487943556899396,-0.1646057674546454,2025-11-24,2025-12-24,True,
TW15 1BF,E09000018,61.65602610717771,930.0,1,1,room,51.436488875,-0.441384,2025-11-24,2025-12-24,True,
SW6 5TJ,E09000013,15.307056527901745,3033.0,2,2,flat,51.47743543582988,-0.2004099574708317,2025-11-24,2025-12-24,False,
N10 1DU,E09000014,73.15634863241621,2300.0,2,1,flat,51.59391036769078,-0.144302064420218,2025-11-24,2025-12-24,True,
WC1B 3DD,E09000007,1.9800873391412892,8000.0,3,3,flat,51.51897691409692,-0.126526372246696,2025-11-24,2025-12-24,True,
N6 5HW,E09000014,35.20582059420425,2799.0,2,2,house,51.5715012619883,-0.1408305567251462,2025-11-24,2025-12-24,False,
E5 9NT,E09000012,16.375349554336847,1650.0,1,1,flat,51.55935193702128,-0.0546047710638297,2025-11-24,2025-12-24,False,
UB7 7HR,E09000017,41.69767030404917,1450.0,1,1,flat,51.506986093429155,-0.4713399445585216,2025-11-24,2025-12-24,True,
SW11 2JL,E09000032,31.244997681328407,8880.0,3,3,flat,51.46722465169425,-0.1637842253743104,2025-11-24,2025-12-24,False,
EC1Y 2BQ,E09000019,30.84671587376325,2201.0,1,1,flat,51.523131379234975,-0.0879612382513661,2025-11-24,2025-12-24,False,
NW1 3SX,E09000007,32.37070971656944,2500.0,2,1,flat,51.53231740171674,-0.1427879067238912,2025-11-24,2025-12-24,True,65.96113
SW7 5BD,E09000020,26.959162474718056,5499.0,3,2,flat,51.49650520565371,-0.1765137879858657,2025-11-24,2025-12-24,False,
SW6 5TJ,E09000013,15.307056527901745,7000.0,5,4,house,51.47743543582988,-0.2004099574708317,2025-11-24,2025-12-24,False,0.092903
UB1 2AA,E09000009,16.169615740161277,1450.0,1,1,flat,51.51229285343384,-0.3765801708542713,2025-11-24,2025-12-24,True,
N1 8QF,E09000019,24.098612318902717,4465.0,2,2,flat,51.537578291428574,-0.0982429962857142,2025-11-24,2025-12-24,False,
EC3M 5HR,E09000001,11.628366639940491,4500.0,2,2,flat,51.512659474489794,-0.0797814387755102,2025-11-24,2025-12-24,False,
HA0 4UH,E09000005,32.28181638075597,2500.0,2,2,flat,51.55014615153374,-0.3046806110429447,2025-11-24,2025-12-24,False,
SW11 2JL,E09000032,31.244997681328407,4247.0,2,2,flat,51.46722465169425,-0.1637842253743104,2025-11-24,2025-12-24,True,87.979141
EN4 9QR,E09000003,68.8820446012275,3500.0,3,3,flat,51.64820061426979,-0.1620663076923077,2025-11-24,2025-12-24,False,
WD3 8UX,E09000017,100.44681157112026,2500.0,3,2,house,51.6251295,-0.49269175,2025-11-24,2025-12-24,False,
SW5 0DE,E09000020,21.04018232465388,2652.0,1,1,flat,51.48966819650067,-0.18958200269179,2025-11-24,2025-12-24,True,3.251605
SW12 9AF,E09000032,22.508369866432933,3000.0,2,1,flat,51.446189938693465,-0.1499329939698492,2025-11-24,2025-12-24,True,
NW8 9JQ,E09000033,8.116477140823335,2300.0,1,1,flat,51.53176616828676,-0.1747474592952612,2025-11-24,2025-12-24,True,
SE1 4YG,E09000028,23.641484686942793,4117.0,1,1,flat,51.498221639357645,-0.0903571355470876,2025-11-24,2025-12-24,True,
KT2 6JG,E09000021,44.2875106406316,3790.0,3,2,house,51.41627638964844,-0.290791072265625,2025-11-24,2025-12-24,False,
W10 6TT,E09000020,29.829647547862724,2650.0,1,1,flat,51.51281079468151,-0.2192479486703772,2025-11-24,2025-12-24,True,73.672079
SW7 5BD,E09000020,26.959162474718056,3000.0,1,1,flat,51.49650520565371,-0.1765137879858657,2025-11-24,2025-12-24,True,64.10307
SW11 2JL,E09000032,31.244997681328407,3683.0,1,1,flat,51.46722465169425,-0.1637842253743104,2025-11-24,2025-12-24,True,
NW3 5PX,E09000007,12.137885901444948,3878.0,3,2,flat,51.55257703591954,-0.173202510775862,2025-11-24,2025-12-24,,
W6 9JH,E09000013,24.44943035800435,2015.0,1,1,flat,51.492469131909544,-0.2311194302763819,2025-11-24,2025-12-24,True,
SW1V 2PH,E09000033,18.159376558271223,4745.0,2,2,flat,51.48885917126725,-0.1335291468005018,2025-11-24,2025-12-24,True,88.908171
NW1 3SX,E09000007,32.37070971656944,7000.0,3,2,flat,51.53231740171674,-0.1427879067238912,2025-11-24,2025-12-24,True,
N7 9RR,E09000019,32.14951362961634,2950.0,3,1,flat,51.55406446794082,-0.1180877885326757,2025-11-24,2025-12-24,False,
SW8 4RS,E09000022,8.711286732101136,6500.0,3,2,flat,51.47667613359789,-0.1326808207671957,2025-11-24,2025-12-24,True,
W4 4JB,E09000018,16.03821145554842,1798.0,1,1,flat,51.49140459244728,-0.2635797086807258,2025-11-24,2025-12-24,,
SW1V 2PH,E09000033,18.159376558271223,4550.0,2,2,flat,51.48885917126725,-0.1335291468005018,2025-11-24,2025-12-24,True,88.908171
SE17 2DW,E09000028,39.44831075728673,1842.0,1,1,flat,51.48856282182438,-0.0947358695652173,2025-11-24,2025-12-24,True,
EN4 9QR,E09000003,68.8820446012275,2300.0,2,1,house,51.64820061426979,-0.1620663076923077,2025-11-24,2025-12-24,,
SW6 5TJ,E09000013,15.307056527901745,2817.0,1,1,flat,51.47743543582988,-0.2004099574708317,2025-11-24,2025-12-24,True,
W12 0LH,E09000013,43.58127395668307,3800.0,2,2,flat,51.50949878888889,-0.2397802619883041,2025-11-24,2025-12-24,True,
N8 9BT,E09000014,66.67985838153666,2300.0,2,2,flat,51.58242810663684,-0.120095105891126,2025-11-24,2025-12-24,False,65.775324
N12 8BY,E09000003,31.952216582774717,1900.0,2,1,flat,51.61537022152886,-0.1784952059282371,2025-11-24,2025-12-24,True,
E1 2RA,E09000030,10.897649847648996,2920.0,1,1,flat,51.51627434550282,-0.060362238632592,2025-11-24,2025-12-24,True,
SW1W 9TR,E09000033,10.393531785289957,4199.0,2,2,flat,51.49319411793612,-0.1476949017199017,2025-11-24,2025-12-24,False,80.918513
W10 6QE,E09000020,29.292643715807525,2600.0,2,2,flat,51.52005626602283,-0.2239776189640035,2025-11-24,2025-12-24,False,
EN4 0NY,E09000010,132.87922134986445,1495.0,2,1,house,51.660791777777774,-0.1809216666666666,2025-11-24,2025-12-24,True,
UB6 8QL,E09000009,13.620161644641948,1782.0,1,1,flat,51.54034522700729,-0.3441954109489051,2025-11-24,2025-12-24,True,54.441158
TW8 8BY,E09000018,16.74139359807564,3250.0,3,3,flat,51.48607040751445,-0.3079527880539499,2025-11-24,2025-12-24,False,
NW3 5PX,E09000007,12.137885901444948,1950.0,1,1,flat,51.55257703591954,-0.173202510775862,2025-11-24,2025-12-24,True,
UB5 5BP,E09000009,46.089701267142026,1695.0,2,1,flat,51.54437024442897,-0.3745926552924791,2025-11-24,2025-12-24,False,
KT1 2RJ,E09000021,18.353410155000347,1750.0,1,1,flat,51.407064950272485,-0.2976385081743869,2025-11-24,2025-12-24,False,54.069546
SW8 4RS,E09000022,8.711286732101136,3235.0,1,1,flat,51.47667613359789,-0.1326808207671957,2025-11-24,2025-12-24,True,63.824361
EC1Y 2BQ,E09000019,30.84671587376325,5499.0,2,2,flat,51.523131379234975,-0.0879612382513661,2025-11-24,2025-12-24,True,
UB6 8QL,E09000009,13.620161644641948,2317.0,2,2,flat,51.54034522700729,-0.3441954109489051,2025-11-24,2025-12-24,False,85.099148
HA9 8DU,E09000005,8.30217035777938,875.0,1,1,flat,51.55854584270242,-0.2899978896338319,2025-11-24,2025-12-24,True,
SW8 4RS,E09000022,8.711286732101136,3399.0,2,2,flat,51.47667613359789,-0.1326808207671957,2025-11-24,2025-12-24,True,89.744298
N13 5PP,E09000010,30.78866100612915,1900.0,2,1,flat,51.621021391705064,-0.1037310794930875,2025-11-24,2025-12-24,False,
E1 2RA,E09000030,10.897649847648996,3300.0,2,2,flat,51.51627434550282,-0.060362238632592,2025-11-24,2025-12-24,True,
NW1 3SX,E09000007,32.37070971656944,2300.0,1,1,flat,51.53231740171674,-0.1427879067238912,2025-11-24,2025-12-24,True,
SW1X 8BZ,E09000033,22.92096132582895,9512.0,2,2,flat,51.49746417278618,-0.1534199384449244,2025-11-24,2025-12-24,True,
SW3 4BP,E09000020,28.396313422833675,3445.0,1,1,flat,51.487943556899396,-0.1646057674546454,2025-11-24,2025-12-24,,
NW10 4DT,E09000005,33.21460825053915,1925.0,2,2,flat,51.539223795265904,-0.2489221155856132,2025-11-24,2025-12-24,True,
E5 9NT,E09000012,16.375349554336847,1850.0,1,1,flat,51.55935193702128,-0.0546047710638297,2025-11-24,2025-12-24,True,
SW1W 9TR,E09000033,10.393531785289957,11050.0,4,3,house,51.49319411793612,-0.1476949017199017,2025-11-24,2025-12-24,,
TW3 1DL,E09000018,28.75445270259639,1600.0,1,1,flat,51.4686805373599,-0.3633411942714819,2025-11-24,2025-12-24,True,
UB3 1AX,E09000017,48.052220956218164,1750.0,1,1,flat,51.50493956899489,-0.4214537614991482,2025-11-24,2025-12-24,False,
SW8 4RS,E09000022,8.711286732101136,3499.0,2,2,flat,51.47667613359789,-0.1326808207671957,2025-11-24,2025-12-24,True,87.143014
W3 6DF,E09000009,40.12820379501829,3500.0,4,2,house,51.50841296237414,-0.2701865781664017,2025-11-24,2025-12-24,False,
NW2 6QW,E09000003,28.960679538328545,2250.0,2,1,flat,51.55944741702293,-0.2183188449280994,2025-11-24,2025-12-24,True,58.993405
N7 9RR,E09000019,32.14951362961634,2000.0,1,1,flat,51.55406446794082,-0.1180877885326757,2025-11-24,2025-12-24,,
UB4 0BT,E09000017,31.983478068972943,2400.0,3,2,house,51.52314565846154,-0.4086568533333333,2025-11-24,2025-12-24,,
SW1V 2PH,E09000033,18.159376558271223,2817.0,2,1,flat,51.48885917126725,-0.1335291468005018,2025-11-24,2025-12-24,True,48.681172
TW15 1BF,E09000018,61.65602610717771,2500.0,3,1,flat,51.436488875,-0.441384,2025-11-24,2025-12-24,False,
N7 9RR,E09000019,32.14951362961634,4000.0,4,2,flat,51.55406446794082,-0.1180877885326757,2025-11-24,2025-12-24,True,
NW2 6QW,E09000003,28.960679538328545,2700.0,2,1,flat,51.55944741702293,-0.2183188449280994,2025-11-24,2025-12-24,False,
HA8 7BQ,E09000003,44.40915040041003,2300.0,3,2,flat,51.61161560744147,-0.2752701793478261,2025-11-24,2025-12-24,False,
NW4 4AE,E09000003,14.921271908284153,1100.0,1,1,flat,51.58738645841519,-0.2237475939751146,2025-11-24,2025-12-24,False,
NW3 5PX,E09000007,12.137885901444948,3650.0,4,2,flat,51.55257703591954,-0.173202510775862,2025-11-24,2025-12-24,True,
W2 4DQ,E09000033,23.408437527720313,2492.0,1,1,flat,51.51427735651172,-0.1896787026507875,2025-11-24,2025-12-24,True,33.723789
NW2 6QW,E09000003,28.960679538328545,1582.0,1,1,flat,51.55944741702293,-0.2183188449280994,2025-11-24,2025-12-24,True,
SW8 4RS,E09000022,8.711286732101136,3649.0,2,2,flat,51.47667613359789,-0.1326808207671957,2025-11-24,2025-12-24,True,0.092903
SW6 5TJ,E09000013,15.307056527901745,3012.0,2,2,flat,51.47743543582988,-0.2004099574708317,2025-11-24,2025-12-24,True,
W6 9JH,E09000013,24.44943035800435,1700.0,1,1,flat,51.492469131909544,-0.2311194302763819,2025-11-24,2025-12-24,True,
HA1 4AQ,E09000015,74.20220109281799,2300.0,3,1,house,51.5759843590203,-0.3543934313022699,2025-11-24,2025-12-24,True,
N7 9RR,E09000019,32.14951362961634,2750.0,2,2,flat,51.55406446794082,-0.1180877885326757,2025-11-24,2025-12-24,True,
W8 7DT,E09000020,15.317557461010553,7367.0,2,2,flat,51.50041303916273,-0.1954236630654962,2025-11-24,2025-12-24,False,
N15 5EF,E09000014,16.62544892139089,1350.0,1,1,flat,51.58049636607143,-0.0865541006493506,2025-11-24,2025-12-24,False,
SW6 5TJ,E09000013,15.307056527901745,3501.0,2,2,flat,51.47743543582988,-0.2004099574708317,2025-11-24,2025-12-24,False,
EC1M 5UP,E09000019,4.893486186043091,2950.0,2,2,flat,51.52139893358633,-0.1035879184060721,2025-11-24,2025-12-24,True,
N7 9RR,E09000019,32.14951362961634,2500.0,2,1,flat,51.55406446794082,-0.1180877885326757,2025-11-24,2025-12-24,True,
N7 9RR,E09000019,32.14951362961634,1825.0,1,1,flat,51.55406446794082,-0.1180877885326757,2025-11-24,2025-12-24,False,
NW5 3EW,E09000007,91.90186334689089,2145.0,2,1,flat,51.55154824801061,-0.1447702851458886,2025-11-24,2025-12-24,True,8.082561
SE17 2DW,E09000028,39.44831075728673,3467.0,2,2,flat,51.48856282182438,-0.0947358695652173,2025-11-24,2025-12-24,True,
SW11 2JL,E09000032,31.244997681328407,3012.0,1,1,flat,51.46722465169425,-0.1637842253743104,2025-11-24,2025-12-24,False,
W14 8SB,E09000013,41.325366750603976,2100.0,2,1,flat,51.49543283129771,-0.2111805167938931,2025-11-24,2025-12-24,True,
W1K 2HP,E09000033,56.62584892645284,5090.0,2,1,flat,51.51121373953885,-0.150860073441503,2025-11-24,2025-12-24,True,60.38695
EC1Y 2BQ,E09000019,30.84671587376325,1775.0,1,1,flat,51.523131379234975,-0.0879612382513661,2025-11-24,2025-12-24,False,
N1 8QF,E09000019,24.098612318902717,3800.0,2,2,flat,51.537578291428574,-0.0982429962857142,2025-11-24,2025-12-24,False,
NW1 3SX,E09000007,32.37070971656944,4550.0,3,2,flat,51.53231740171674,-0.1427879067238912,2025-11-24,2025-12-24,True,
W12 0LH,E09000013,43.58127395668307,850.0,1,2,flat,51.50949878888889,-0.2397802619883041,2025-11-24,2025-12-24,True,
TW13 7FD,E09000018,87.53991334347816,2000.0,3,2,house,51.43918425854879,-0.4035036505421184,2025-11-24,2025-12-24,False,70.513377
HA9 8DU,E09000005,8.30217035777938,2450.0,3,1,house,51.55854584270242,-0.2899978896338319,2025-11-24,2025-12-24,False,
NW2 6QW,E09000003,28.960679538328545,5975.0,3,2,flat,51.55944741702293,-0.2183188449280994,2025-11-24,2025-12-24,True,
SW4 7AR,E09000022,22.714704005054326,3250.0,2,1,flat,51.461598946068875,-0.1372472794022092,2025-11-24,2025-12-24,True,
NW10 4DT,E09000005,33.21460825053915,4996.0,4,2,house,51.539223795265904,-0.2489221155856132,2025-11-24,2025-12-24,,
EC3M 5HR,E09000001,11.628366639940491,4498.0,2,2,flat,51.512659474489794,-0.0797814387755102,2025-11-24,2025-12-24,False,
SW11 2JL,E09000032,31.244997681328407,4000.0,2,2,flat,51.46722465169425,-0.1637842253743104,2025-11-24,2025-12-24,True,
SW5 0DE,E09000020,21.04018232465388,3298.0,2,1,flat,51.48966819650067,-0.18958200269179,2025-11-24,2025-12-24,True,
N3 2JG,E09000003,5.285411851323161,1900.0,2,1,flat,51.6004225227656,-0.1941100328836424,2025-11-24,2025-12-24,True,
N7 9RR,E09000019,32.14951362961634,1550.0,1,1,flat,51.55406446794082,-0.1180877885326757,2025-11-24,2025-12-24,True,
SE1 4YG,E09000028,23.641484686942793,2600.0,2,2,flat,51.498221639357645,-0.0903571355470876,2025-11-24,2025-12-24,True,
UB8 2PX,E09000017,21.38236915202169,1900.0,4,1,house,51.53649609456741,-0.478158800804829,2025-11-24,2025-12-24,False,
SW18 4NL,E09000032,12.82694009080236,3650.0,4,2,house,51.45047920681145,-0.1915207907206317,2025-11-24,2025-12-24,True,
NW2 6QW,E09000003,28.960679538328545,4000.0,4,2,flat,51.55944741702293,-0.2183188449280994,2025-11-24,2025-12-24,True,
NW3 5PX,E09000007,12.137885901444948,3432.0,1,1,flat,51.55257703591954,-0.173202510775862,2025-11-24,2025-12-24,False,54.998576
SW7 5BD,E09000020,26.959162474718056,8450.0,3,2,flat,51.49650520565371,-0.1765137879858657,2025-11-24,2025-12-24,False,
EC3M 5HR,E09000001,11.628366639940491,4500.0,2,2,flat,51.512659474489794,-0.0797814387755102,2025-11-24,2025-12-24,True,
WC2N 4BU,E09000033,26.78599707331128,1842.0,1,1,flat,51.5098252,-0.1253347111111111,2025-11-24,2025-12-24,False,
UB4 0BT,E09000017,31.983478068972943,1700.0,4,2,house,51.52314565846154,-0.4086568533333333,2025-11-24,2025-12-24,False,
UB3 1AX,E09000017,48.052220956218164,2700.0,4,1,house,51.50493956899489,-0.4214537614991482,2025-11-24,2025-12-24,False,
NW8 9JQ,E09000033,8.116477140823335,7410.0,5,3,flat,51.53176616828676,-0.1747474592952612,2025-11-24,2025-12-24,True,0.092903
NW1 3SX,E09000007,32.37070971656944,3467.0,3,1,flat,51.53231740171674,-0.1427879067238912,2025-11-24,2025-12-24,,
W5 5DL,E09000009,22.206605390016882,4700.0,3,2,flat,51.51222238026125,-0.3040190430575714,2025-11-24,2025-12-24,,
UB3 1AX,E09000017,48.052220956218164,2000.0,3,1,house,51.50493956899489,-0.4214537614991482,2025-11-24,2025-12-24,False,
NW3 5PX,E09000007,12.137885901444948,3000.0,2,1,flat,51.55257703591954,-0.173202510775862,2025-11-24,2025-12-24,True,68.376608
EC2Y 8DP,E09000001,23.771077652099457,3750.0,2,2,flat,51.51997437288136,-0.0963166440677966,2025-11-24,2025-12-24,True,
E2 6PT,E09000030,5.220409898791313,2000.0,1,1,flat,51.530220040523695,-0.0621844975062344,2025-11-24,2025-12-24,True,
N7 9RR,E09000019,32.14951362961634,1750.0,1,1,flat,51.55406446794082,-0.1180877885326757,2025-11-24,2025-12-24,False,
NW1 3SX,E09000007,32.37070971656944,2300.0,1,1,house,51.53231740171674,-0.1427879067238912,2025-11-24,2025-12-24,True,
W2 4DQ,E09000033,23.408437527720313,2383.0,1,1,flat,51.51427735651172,-0.1896787026507875,2025-11-24,2025-12-24,True,
UB10 9NT,E09000017,30.014321781493987,1700.0,2,1,flat,51.54721439139559,-0.4556332980062959,2025-11-24,2025-12-24,False,
UB8 2PX,E09000017,21.38236915202169,1550.0,2,1,flat,51.53649609456741,-0.478158800804829,2025-11-24,2025-12-24,False,
NW8 9JQ,E09000033,8.116477140823335,10010.0,4,3,flat,51.53176616828676,-0.1747474592952612,2025-11-24,2025-12-24,True,0.185806
UB7 7HR,E09000017,41.69767030404917,1600.0,2,1,flat,51.506986093429155,-0.4713399445585216,2025-11-24,2025-12-24,False,
SE1 4YG,E09000028,23.641484686942793,3700.0,2,2,flat,51.498221639357645,-0.0903571355470876,2025-11-24,2025-12-24,True,74.97272099999999
N7 9RR,E09000019,32.14951362961634,2500.0,2,1,flat,51.55406446794082,-0.1180877885326757,2025-11-24,2025-12-24,False,
N7 9RR,E09000019,32.14951362961634,3445.0,3,2,flat,51.55406446794082,-0.1180877885326757,2025-11-24,2025-12-24,True,
SW4 7AR,E09000022,22.714704005054326,1993.0,2,1,flat,51.461598946068875,-0.1372472794022092,2025-11-24,2025-12-24,True,
N7 9RR,E09000019,32.14951362961634,1750.0,1,1,flat,51.55406446794082,-0.1180877885326757,2025-11-24,2025-12-24,False,
SW11 2JL,E09000032,31.244997681328407,2149.0,1,1,flat,51.46722465169425,-0.1637842253743104,2025-11-24,2025-12-24,True,
TW10 6UX,E09000027,249.53353139307575,2650.0,2,1,flat,51.45148148834355,-0.3028327950920245,2025-11-24,2025-12-24,False,
N7 9RR,E09000019,32.14951362961634,2297.0,1,1,flat,51.55406446794082,-0.1180877885326757,2025-11-24,2025-12-24,,
UB3 1AX,E09000017,48.052220956218164,1200.0,1,1,flat,51.50493956899489,-0.4214537614991482,2025-11-24,2025-12-24,False,
EC1Y 2BQ,E09000019,30.84671587376325,3500.0,2,2,flat,51.523131379234975,-0.0879612382513661,2025-11-24,2025-12-24,True,
UB8 2PX,E09000017,21.38236915202169,1200.0,1,1,flat,51.53649609456741,-0.478158800804829,2025-11-24,2025-12-24,False,
N10 1DU,E09000014,73.15634863241621,1400.0,1,1,flat,51.59391036769078,-0.144302064420218,2025-11-24,2025-12-24,False,
WC2B 5BA,E09000007,25.633446644431533,2300.0,1,1,flat,51.514962129890456,-0.1209496478873239,2025-11-24,2025-12-24,True,69.770153
UB3 1AX,E09000017,48.052220956218164,1100.0,1,1,flat,51.50493956899489,-0.4214537614991482,2025-11-24,2025-12-24,False,
NW3 5PX,E09000007,12.137885901444948,3792.0,3,2,flat,51.55257703591954,-0.173202510775862,2025-11-24,2025-12-24,False,56.020509
E8 3EW,E09000012,59.4298190147438,2700.0,3,1,flat,51.54109474665677,-0.0648770995542347,2025-11-24,2025-12-24,True,
W4 4JB,E09000018,16.03821145554842,2300.0,2,1,flat,51.49140459244728,-0.2635797086807258,2025-11-24,2025-12-24,False,
SW6 5TJ,E09000013,15.307056527901745,4200.0,2,2,flat,51.47743543582988,-0.2004099574708317,2025-11-24,2025-12-24,,
WC2R 1HA,E09000033,20.346210491515812,4767.0,1,1,flat,51.512227242574255,-0.1183909405940594,2025-11-24,2025-12-24,True,
EN2 8DY,E09000010,37.875210062585374,1600.0,2,1,flat,51.65848766610738,-0.0917649295302013,2025-11-24,2025-12-24,False,
WC2H 9LW,E09000007,18.48417554373005,2700.0,1,1,flat,51.51371765562914,-0.1276922461368653,2025-11-24,2025-12-24,True,
SW11 2JL,E09000032,31.244997681328407,3250.0,2,2,flat,51.46722465169425,-0.1637842253743104,2025-11-24,2025-12-24,True,
HA8 7BQ,E09000003,44.40915040041003,1650.0,2,1,flat,51.61161560744147,-0.2752701793478261,2025-11-24,2025-12-24,False,
W1F 7NZ,E09000033,7.638679299851741,9997.0,4,4,house,51.513485913480885,-0.1364933249496981,2025-11-24,2025-12-24,False,
WC2H 9LW,E09000007,18.48417554373005,3467.0,1,1,flat,51.51371765562914,-0.1276922461368653,2025-11-24,2025-12-24,True,
NW9 0SJ,E09000005,10.442144790672884,2100.0,2,2,flat,51.58656358890345,-0.2535432647444299,2025-11-24,2025-12-24,True,
NW1 3SX,E09000007,32.37070971656944,4498.0,4,2,flat,51.53231740171674,-0.1427879067238912,2025-11-24,2025-12-24,,
SW8 4RS,E09000022,8.711286732101136,4000.0,2,2,flat,51.47667613359789,-0.1326808207671957,2025-11-24,2025-12-24,True,
NW1 3SX,E09000007,32.37070971656944,4498.0,4,2,flat,51.53231740171674,-0.1427879067238912,2025-11-24,2025-12-24,,
SW11 2JL,E09000032,31.244997681328407,2750.0,3,1,flat,51.46722465169425,-0.1637842253743104,2025-11-24,2025-12-24,True,
SW11 2JL,E09000032,31.244997681328407,1895.0,1,1,flat,51.46722465169425,-0.1637842253743104,2025-11-24,2025-12-24,True,
SW1V 2PH,E09000033,18.159376558271223,2747.0,2,2,flat,51.48885917126725,-0.1335291468005018,2025-11-24,2025-12-24,False,
TW3 1DL,E09000018,28.75445270259639,2200.0,3,1,house,51.4686805373599,-0.3633411942714819,2025-11-24,2025-12-24,True,82.033349
NW3 5PX,E09000007,12.137885901444948,2200.0,1,1,flat,51.55257703591954,-0.173202510775862,2025-11-24,2025-12-24,True,51.375359
N1 8QF,E09000019,24.098612318902717,7615.0,3,3,flat,51.537578291428574,-0.0982429962857142,2025-11-24,2025-12-24,False,0.092903
NW11 7EJ,E09000003,35.27487481048844,2350.0,2,1,flat,51.57872454561302,-0.1984082742591516,2025-11-24,2025-12-24,False,60.38695
SE1 4YG,E09000028,23.641484686942793,2400.0,1,1,flat,51.498221639357645,-0.0903571355470876,2025-11-24,2025-12-24,False,
SW6 5TJ,E09000013,15.307056527901745,3077.0,2,2,flat,51.47743543582988,-0.2004099574708317,2025-11-24,2025-12-24,True,
NW8 9JQ,E09000033,8.116477140823335,14083.0,4,3,flat,51.53176616828676,-0.1747474592952612,2025-11-24,2025-12-24,False,0.185806
W8 7DT,E09000020,15.317557461010553,2492.0,1,1,flat,51.50041303916273,-0.1954236630654962,2025-11-24,2025-12-24,True,40.134096
SE1 4YG,E09000028,23.641484686942793,2097.0,2,2,flat,51.498221639357645,-0.0903571355470876,2025-11-24,2025-12-24,True,
N14 5ST,E09000010,47.615989812453684,1950.0,2,1,flat,51.633305540563626,-0.1299988736122971,2025-11-24,2025-12-24,False,
N21 2QE,E09000010,11.648528235264626,2200.0,3,1,house,51.635397247619046,-0.0996087058201058,2025-11-24,2025-12-24,False,
UB6 8QL,E09000009,13.620161644641948,2977.0,3,2,flat,51.54034522700729,-0.3441954109489051,2025-11-24,2025-12-24,False,87.421723
NW1 3SX,E09000007,32.37070971656944,3900.0,3,1,flat,51.53231740171674,-0.1427879067238912,2025-11-24,2025-12-24,False,
NW1 3SX,E09000007,32.37070971656944,3770.0,3,1,flat,51.53231740171674,-0.1427879067238912,2025-11-24,2025-12-24,True,
SW4 7AR,E09000022,22.714704005054326,1668.0,1,1,flat,51.461598946068875,-0.1372472794022092,2025-11-24,2025-12-24,True,
NW3 5PX,E09000007,12.137885901444948,2100.0,1,1,flat,51.55257703591954,-0.173202510775862,2025-11-24,2025-12-24,True,43.106992
NW1 3SX,E09000007,32.37070971656944,2250.0,1,1,flat,51.53231740171674,-0.1427879067238912,2025-11-24,2025-12-24,True,
W2 4DQ,E09000033,23.408437527720313,2500.0,1,1,flat,51.51427735651172,-0.1896787026507875,2025-11-24,2025-12-24,False,
N7 9RR,E09000019,32.14951362961634,1798.0,1,1,flat,51.55406446794082,-0.1180877885326757,2025-11-24,2025-12-24,,
NW7 1QF,E09000003,40.31096303337766,2800.0,3,2,house,51.61498433236364,-0.2360368465454545,2025-11-24,2025-12-24,False,
SE1 4YG,E09000028,23.641484686942793,4500.0,2,2,flat,51.498221639357645,-0.0903571355470876,2025-11-24,2025-12-24,True,
N11 1RR,E09000010,34.77210330480844,3800.0,2,2,flat,51.61396043512974,-0.137539492015968,2025-11-24,2025-12-24,True,
NW9 0SJ,E09000005,10.442144790672884,1850.0,1,1,flat,51.58656358890345,-0.2535432647444299,2025-11-24,2025-12-24,False,49.424396
W12 0LH,E09000013,43.58127395668307,3500.0,2,1,flat,51.50949878888889,-0.2397802619883041,2025-11-24,2025-12-24,,67.633384
NW1 3SX,E09000007,32.37070971656944,3250.0,2,1,flat,51.53231740171674,-0.1427879067238912,2025-11-24,2025-12-24,True,
N1 8QF,E09000019,24.098612318902717,1820.0,1,1,flat,51.537578291428574,-0.0982429962857142,2025-11-24,2025-12-24,True,
NW9 0SJ,E09000005,10.442144790672884,2500.0,2,2,flat,51.58656358890345,-0.2535432647444299,2025-11-24,2025-12-24,False,68.934026
NW9 0SJ,E09000005,10.442144790672884,1900.0,1,1,flat,51.58656358890345,-0.2535432647444299,2025-11-24,2025-12-24,False,57.414054
SW7 5BD,E09000020,26.959162474718056,4009.0,3,2,flat,51.49650520565371,-0.1765137879858657,2025-11-24,2025-12-24,True,86.957208
SW1V 2ES,E09000033,14.27327882320807,3250.0,2,2,flat,51.49068898303572,-0.13942765625,2025-11-24,2025-12-24,True,
HA9 8DU,E09000005,8.30217035777938,2600.0,2,2,flat,51.55854584270242,-0.2899978896338319,2025-11-24,2025-12-24,True,66.332742
W14 8SB,E09000013,41.325366750603976,2340.0,1,1,flat,51.49543283129771,-0.2111805167938931,2025-11-24,2025-12-24,True,
N17 6RX,E09000014,35.77974370089573,2600.0,2,2,flat,51.59727715599534,-0.0710098649592549,2025-11-24,2025-12-24,False,
W6 9JH,E09000013,24.44943035800435,2300.0,2,1,flat,51.492469131909544,-0.2311194302763819,2025-11-24,2025-12-24,True,46.4515
HA8 7BQ,E09000003,44.40915040041003,1600.0,1,1,flat,51.61161560744147,-0.2752701793478261,2025-11-24,2025-12-24,False,
EN2 8DY,E09000010,37.875210062585374,1650.0,2,2,flat,51.65848766610738,-0.0917649295302013,2025-11-24,2025-12-24,False,
W2 4DQ,E09000033,23.408437527720313,6067.0,4,2,house,51.51427735651172,-0.1896787026507875,2025-11-24,2025-12-24,False,0.092903
